FoodCode	Main.food.description	2017_2018.FNDDS.At.A.Glance_Foods.and.Beverages	Vidarium.Foodcode.ModCode	ModCode
53415300	Crisp, blueberry	Yes	No	0
53415400	Crisp, cherry	Yes	No	0
53415500	Crisp, peach	Yes	No	0
53420000	Cream puff, eclair, custard or cream filled, NS as to icing	Yes	No	0
53420100	Cream puff, eclair, custard or cream filled, not iced	Yes	No	0
53420200	Cream puff, eclair, custard or cream filled, iced	Yes	No	0
53420210	Cream puff, eclair, custard or cream filled, iced, reduced fat	Yes	No	0
53420250	Cream puff, no filling or icing	Yes	No	0
53420300	Air filled fritter or fried puff, without syrup, Puerto Rican style	Yes	No	0
53420310	Wheat flour fritter, without syrup	Yes	No	0
53420400	Sopaipilla, without syrup or honey	Yes	No	0
53420410	Sopaipilla with syrup or honey	Yes	No	0
53430000	Crepe, NS as to filling	Yes	No	0
53430100	Crepe, chocolate filled	Yes	No	0
53430200	Crepe, fruit filled	Yes	No	0
53430700	Tamale, sweet	Yes	No	0
53430750	Tamale, sweet, with fruit	Yes	No	0
53440000	Strudel, apple	Yes	No	0
53440300	Strudel, berry	Yes	No	0
53440500	Strudel, cherry	Yes	No	0
53440600	Strudel, cheese	Yes	No	0
53440700	Strudel, peach	Yes	No	0
53440800	Strudel, cheese and fruit	Yes	No	0
53441110	Baklava	Yes	No	0
53441210	Basbousa	Yes	No	0
53450000	Turnover or dumpling, apple	Yes	No	0
53450300	Turnover or dumpling, berry	Yes	No	0
53450500	Turnover or dumpling, cherry	Yes	No	0
53450800	Turnover or dumpling, lemon	Yes	No	0
53451000	Turnover or dumpling, peach	Yes	No	0
53451500	Turnover, guava	Yes	No	0
53451750	Turnover, pumpkin	Yes	No	0
53452100	Pastry, fruit-filled	Yes	No	0
53452120	Pastry, made with bean or lotus seed paste filling, baked	Yes	No	0
53452130	Pastry, made with bean paste and salted egg yolk filling, baked	Yes	No	0
53452150	Pastry, Chinese, made with rice flour	Yes	No	0
53452170	Pastry, cookie type, fried	Yes	No	0
53452200	Pastry, Italian, with cheese	Yes	No	0
53452400	Pastry, puff	Yes	No	0
53452420	Pastry, puff, custard or cream filled, iced or not iced	Yes	No	0
53452450	Cheese pastry puffs	Yes	No	0
53452500	Pastry, mainly flour and water, fried	Yes	No	0
53453150	Empanada, Mexican turnover, fruit-filled	Yes	No	0
53453170	Empanada,  Mexican turnover, pumpkin	Yes	No	0
53500100	Breakfast pastry, NFS	Yes	No	0
53510000	Danish pastry, plain or spice	Yes	No	0
53510100	Danish pastry, with fruit	Yes	No	0
53511000	Danish pastry, with cheese	Yes	No	0
53520000	Doughnut, NFS	Yes	No	0
53520100	Doughnut, cake type, plain	Yes	No	0
53520110	Doughnut_cake_type	No	Yes	0
53520120	Doughnut, chocolate	Yes	No	0
53520130	Doughnut, cake type, powdered sugar	Yes	No	0
53520135	Doughnut, cake type, with icing	Yes	No	0
53520140	Doughnut, cake type, chocolate icing	Yes	No	0
53520160	Doughnut, chocolate, with chocolate icing	Yes	No	0
53520170	Doughnut holes	Yes	No	0
53520200	Churros	Yes	No	0
53520510	Beignet	Yes	No	0
53521110	Doughnut, yeast type	Yes	No	0
53521130	Doughnut, yeast type, with chocolate icing	Yes	No	0
53521140	Doughnut, jelly	Yes	No	0
53521210	Doughnut, custard-filled	Yes	No	0
53521230	Doughnut, custard-filled, with icing	Yes	No	0
53530000	Breakfast tart	Yes	No	0
53530010	Breakfast tart, lowfat	Yes	No	0
53610100	Coffee cake, crumb or quick-bread type	Yes	No	0
53610170	Coffee cake, crumb or quick-bread type, with fruit	Yes	No	0
53610200	Coffee cake, crumb or quick-bread type, cheese-filled	Yes	No	0
53710400	Cereal or granola bar (General Mills Fiber One Chewy Bar)	Yes	No	0
53710500	Cereal or granola bar (Kellogg's Nutri-Grain Cereal Bar)	Yes	No	0
53710502	Cereal or granola bar (Kellogg's Nutri-Grain Yogurt Bar)	Yes	No	0
53710504	Cereal or granola bar (Kellogg's Nutri-Grain Fruit and Nut Bar)	Yes	No	0
53710600	Milk 'n Cereal bar	Yes	No	0
53710700	Cereal or granola bar (Kellogg's Special K bar)	Yes	No	0
53710800	Cereal or granola bar (Kashi Chewy)	Yes	No	0
53710802	Cereal or granola bar (Kashi Crunchy)	Yes	No	0
53710810	Cereal or granola bar (KIND Fruit and Nut Bar)	Yes	No	0
53710900	Cereal or granola bar (General Mills Nature Valley Chewy Trail Mix)	Yes	No	0
53710902	Cereal or granola bar, with yogurt coating (General Mills Nature Valley Chewy Granola Bar)	Yes	No	0
53710904	Cereal or granola bar (General Mills Nature Valley Sweet and Salty Granola Bar)	Yes	No	0
53710906	Cereal or granola bar (General Mills Nature Valley Crunchy Granola Bar)	Yes	No	0
53711000	Cereal or granola bar (Quaker Chewy Granola Bar)	Yes	No	0
53711002	Cereal or granola bar (Quaker Chewy 90 Calorie Granola Bar)	Yes	No	0
53711004	Cereal or granola bar (Quaker Chewy 25% Less Sugar Granola Bar)	Yes	No	0
53711006	Cereal or granola bar (Quaker Chewy Dipps Granola Bar)	Yes	No	0
53711100	Cereal or granola bar (Quaker Granola Bites)	Yes	No	0
53712000	Snack bar, oatmeal	Yes	No	0
53712100	Cereal or Granola bar, NFS	Yes	No	0
53712200	Cereal or granola bar, lowfat, NFS	Yes	No	0
53712210	Cereal or granola bar, nonfat	Yes	No	0
53713000	Cereal or granola bar, reduced sugar, NFS	Yes	No	0
53713010	Cereal or granola bar, fruit and nut	Yes	No	0
53713100	Cereal or granola bar, peanuts , oats, sugar, wheat germ	Yes	No	0
53714200	Cereal or granola bar, chocolate coated, NFS	Yes	No	0
53714210	Cereal or granola bar, with coconut, chocolate coated	Yes	No	0
53714220	Cereal or granola bar with nuts, chocolate coated	Yes	No	0
53714230	Cereal or granola bar, oats, nuts, coated with non-chocolate coating	Yes	No	0
53714250	Cereal or granola bar, coated with non-chocolate coating	Yes	No	0
53714300	Cereal or granola bar, high fiber, coated with non-chocolate yogurt coating	Yes	No	0
53714400	Cereal or granola bar, with rice cereal	Yes	No	0
53714500	Breakfast bar, NFS	Yes	No	0
53714510	Breakfast bar, date, with yogurt coating	Yes	No	0
53714520	Breakfast bar, cereal crust with fruit filling, lowfat	Yes	No	0
53720100	Nutrition bar (Balance Original Bar)	Yes	No	0
53720200	Nutrition bar (Clif Bar)	Yes	No	0
53720210	Nutrition bar (Clif Kids Organic Zbar)	Yes	No	0
53720300	Nutrition bar (PowerBar)	Yes	No	0
53720400	Nutrition bar (Slim Fast Original Meal Bar)	Yes	No	0
53720500	Nutrition bar (Snickers Marathon Protein Bar)	Yes	No	0
53720600	Nutrition bar (South Beach Living Meal Bar)	Yes	No	0
53720610	Nutrition bar (South Beach Living High Protein Bar)	Yes	No	0
53720700	Nutrition bar (Tiger's Milk)	Yes	No	0
53720800	Nutrition bar (Zone Perfect Classic Crunch)	Yes	No	0
53729000	Nutrition bar or meal replacement bar, NFS	Yes	No	0
53801000	Cereal bar with fruit filling, baby food	Yes	No	0
53803050	Cookie, fruit, baby food	Yes	No	0
53803100	Cookie, baby food	Yes	No	0
53803250	Cookie, teething, baby	Yes	No	0
53803300	Cookie, rice, baby	Yes	No	0
54001000	Crackers, NFS	Yes	No	0
54102010	Graham crackers	Yes	No	0
54102015	Graham crackers (Teddy Grahams)	Yes	No	0
54102020	Graham crackers, chocolate covered	Yes	No	0
54102050	Crackers, oatmeal	Yes	No	0
54102060	Crackers, Cuban	Yes	No	0
54102100	Graham crackers, reduced fat	Yes	No	0
54102200	Graham crackers, sandwich, with filling	Yes	No	0
54103000	Crackers, breakfast biscuit	Yes	No	0
54200100	Crackers, butter, reduced sodium	Yes	No	0
54201010	Crackers, matzo, reduced sodium	Yes	No	0
54202020	Crackers, saltine, reduced sodium	Yes	No	0
54204020	Crackers, wheat, reduced sodium	Yes	No	0
54204030	Crackers, woven wheat, reduced sodium	Yes	No	0
54301010	Crackers, butter, plain	Yes	No	0
54301020	Crackers, butter, flavored	Yes	No	0
54301030	Crackers, butter (Ritz)	Yes	No	0
54301100	Crackers, butter, reduced fat	Yes	No	0
54304000	Crackers, cheese	Yes	No	0
54304005	Crackers, cheese (Cheez-It)	Yes	No	0
54304020	Crackers, cheese (Goldfish)	Yes	No	0
54304100	Crackers, cheese, reduced fat	Yes	No	0
54304110	Crackers, cheese, reduced sodium	Yes	No	0
54304150	Crackers, cheese, whole grain	Yes	No	0
54305010	Crackers, crispbread	Yes	No	0
54305020	Crackers, flatbread	Yes	No	0
54307000	Crackers, matzo	Yes	No	0
54308000	Crackers, milk	Yes	No	0
54313000	Crackers, oyster	Yes	No	0
54318000	Chips, rice	Yes	No	0
54318500	Rice cake	Yes	No	0
54319000	Crackers, rice	Yes	No	0
54319005	Crackers, rice and nuts	Yes	No	0
54319020	Popcorn cake	Yes	No	0
54319500	Rice paper	Yes	No	0
54325000	Crackers, saltine	Yes	No	0
54325010	Crackers, saltine, reduced fat	Yes	No	0
54325060	Crackers, saltine, multigrain	Yes	No	0
54326000	Crackers, multigrain	Yes	No	0
54328000	Crackers, sandwich	Yes	No	0
54328100	Crackers, sandwich, peanut butter filled	Yes	No	0
54328105	Crackers, sandwich, peanut butter filled (Ritz)	Yes	No	0
54328110	Crackers, sandwich, reduced fat, peanut butter filled	Yes	No	0
54328120	Crackers, whole grain, sandwich, peanut butter filled	Yes	No	0
54328200	Crackers, sandwich, cheese filled	Yes	No	0
54328210	Crackers, sandwich, cheese filled (Ritz)	Yes	No	0
54336000	Crackers, water	Yes	No	0
54336100	Crackers, wonton	Yes	No	0
54337010	Crackers, woven wheat	Yes	No	0
54337020	Crackers, woven wheat, plain (Triscuit)	Yes	No	0
54337030	Crackers, woven wheat, flavored (Triscuit)	Yes	No	0
54337060	Crackers, woven wheat, reduced fat	Yes	No	0
54338000	Crackers, wheat	Yes	No	0
54338010	Crackers, wheat, plain (Wheat Thins)	Yes	No	0
54338020	Crackers, wheat, flavored (Wheat Thins)	Yes	No	0
54338100	Crackers, wheat, reduced fat	Yes	No	0
54339000	Crackers, corn	Yes	No	0
54340100	Crackers, gluten free, plain	Yes	No	0
54340110	Crackers, gluten free, flavored	Yes	No	0
54350000	Crackers, baby food	Yes	No	0
54350010	Gerber Finger Foods, Puffs, baby food	Yes	No	0
54350020	Finger Foods, Puffs, baby food	Yes	No	0
54360000	Crunchy snacks, corn based, baby food	Yes	No	0
54401011	Corn nuts	Yes	No	0
54401021	Corn chips, plain	Yes	No	0
54401026	Corn chips, flavored	Yes	No	0
54401031	Corn chips, plain (Fritos)	Yes	No	0
54401035	Corn chips, flavored (Fritos)	Yes	No	0
54401055	Cheese flavored corn snacks	Yes	No	0
54401065	Cheese flavored corn snacks, reduced fat	Yes	No	0
54401075	Tortilla chips, plain	Yes	No	0
54401081	Cheese flavored corn snacks (Cheetos)	Yes	No	0
54401085	Tortilla chips, flavored	Yes	No	0
54401090	Corn chips, reduced sodium	Yes	No	0
54401095	Tortilla chips, popped	Yes	No	0
54401110	Tortilla chips, nacho cheese flavor (Doritos)	Yes	No	0
54401111	Tortilla chips, cool ranch flavor (Doritos)	Yes	No	0
54401112	Tortilla chips, other flavors (Doritos)	Yes	No	0
54401121	Tortilla chips, reduced fat, plain	Yes	No	0
54401122	Tortilla chips, reduced fat, flavored	Yes	No	0
54401170	Tortilla chips, low fat, unsalted	Yes	No	0
54402080	Tortilla chips, reduced sodium	Yes	No	0
54402200	Snack mix	Yes	No	0
54402610	Potato chips, restructured, multigrain	Yes	No	0
54402700	Pita chips	Yes	No	0
54403001	Popcorn, NFS	Yes	No	0
54403005	Popcorn, movie theater, with added butter	Yes	No	0
54403006	Popcorn, movie theater, unbuttered	Yes	No	0
54403010	Popcorn, air-popped, unbuttered	Yes	No	0
54403040	Popcorn, air-popped, with added butter or margarine	Yes	No	0
54403045	Popcorn, popped in oil, unbuttered	Yes	No	0
54403046	Popcorn, popped in oil, with added butter or margarine	Yes	No	0
54403051	Popcorn, microwave, NFS	Yes	No	0
54403052	Popcorn, microwave, plain	Yes	No	0
54403053	Popcorn, microwave, plain, light	Yes	No	0
54403054	Popcorn, microwave, low sodium	Yes	No	0
54403055	Popcorn, microwave, unsalted	Yes	No	0
54403056	Popcorn, microwave, butter flavored	Yes	No	0
54403057	Popcorn, microwave, butter flavored, light	Yes	No	0
54403058	Popcorn, microwave, cheese flavored	Yes	No	0
54403059	Popcorn, microwave, kettle corn	Yes	No	0
54403061	Popcorn, microwave, kettle corn, light	Yes	No	0
54403062	Popcorn, microwave, other flavored	Yes	No	0
54403080	Popcorn, ready-to-eat packaged, NFS	Yes	No	0
54403081	Popcorn, ready-to-eat packaged, plain	Yes	No	0
54403082	Popcorn, ready-to-eat packaged, plain, light	Yes	No	0
54403083	Popcorn, ready-to-eat packaged, low sodium	Yes	No	0
54403084	Popcorn, ready-to-eat packaged, unsalted	Yes	No	0
54403085	Popcorn, ready-to-eat packaged, butter flavored	Yes	No	0
54403086	Popcorn, ready-to-eat packaged, butter flavored, light	Yes	No	0
54403087	Popcorn, ready-to-eat packaged, cheese flavored	Yes	No	0
54403088	Popcorn, ready-to-eat packaged, cheese flavored, light	Yes	No	0
54403089	Popcorn, ready-to-eat-packaged, kettle corn	Yes	No	0
54403091	Popcorn, ready-to-eat packaged, kettle corn, light	Yes	No	0
54403092	Popcorn, ready-to-eat packaged, other flavored	Yes	No	0
54403110	Popcorn, caramel coated	Yes	No	0
54403120	Popcorn, caramel coated, with nuts	Yes	No	0
54403160	Popcorn, chocolate coated	Yes	No	0
54404000	Popcorn chips, plain	Yes	No	0
54404010	Popcorn chips, other flavors	Yes	No	0
54404020	Popcorn chips, sweet flavors	Yes	No	0
54406010	Onion flavored rings	Yes	No	0
54406200	Shrimp chips	Yes	No	0
54408000	Pretzels, NFS	Yes	No	0
54408015	Pretzels, hard, NFS	Yes	No	0
54408016	Pretzels, hard, plain, salted	Yes	No	0
54408017	Pretzels, hard, plain, lightly salted	Yes	No	0
54408030	Pretzels, hard, plain, unsalted	Yes	No	0
54408035	Pretzels, hard, flavored	Yes	No	0
54408070	Pretzels, hard, multigrain	Yes	No	0
54408081	Pretzels, hard, plain, gluten free	Yes	No	0
54408082	Pretzels, hard, flavored, gluten free	Yes	No	0
54408100	Pretzel, baby food	Yes	No	0
54408105	Pretzel chips, hard, plain	Yes	No	0
54408110	Pretzel chips, hard, flavored	Yes	No	0
54408115	Pretzel chips, hard, gluten free	Yes	No	0
54408190	Pretzels, hard, coated, NFS	Yes	No	0
54408200	Pretzels, hard, chocolate coated	Yes	No	0
54408210	Pretzels, hard, white chocolate coated	Yes	No	0
54408250	Pretzels, hard, yogurt coated	Yes	No	0
54408260	Pretzels, hard, coated, gluten free	Yes	No	0
54408290	Pretzels, hard, filled, NFS	Yes	No	0
54408300	Pretzels, hard, cheese filled	Yes	No	0
54408310	Pretzels, hard, peanut butter filled	Yes	No	0
54408400	Pretzels, soft, NFS	Yes	No	0
54408405	Pretzels, soft, ready-to-eat, NFS	Yes	No	0
54408410	Pretzels, soft, ready-to-eat, salted, buttered	Yes	No	0
54408411	Pretzels, soft, ready-to-eat, unsalted, buttered	Yes	No	0
54408415	Pretzels, soft, ready-to-eat, salted, no butter	Yes	No	0
54408416	Pretzels, soft, ready-to-eat, unsalted, no butter	Yes	No	0
54408420	Pretzels, soft, ready-to-eat, cinnamon sugar coated	Yes	No	0
54408422	Pretzels, soft, ready-to-eat, coated or flavored	Yes	No	0
54408430	Pretzels, soft, ready-to-eat, topped with meat	Yes	No	0
54408432	Pretzels, soft, ready-to-eat, topped with cheese	Yes	No	0
54408450	Pretzels, soft, from frozen, NFS	Yes	No	0
54408455	Pretzels, soft, from frozen, salted	Yes	No	0
54408456	Pretzels, soft, from frozen, unsalted	Yes	No	0
54408460	Pretzels, soft, from frozen, cinnamon sugar coated	Yes	No	0
54408462	Pretzels, soft, from frozen, coated or flavored	Yes	No	0
54408465	Pretzels, soft, from frozen, topped with meat	Yes	No	0
54408466	Pretzels, soft, from frozen, topped with cheese	Yes	No	0
54408470	Pretzels, soft, filled with cheese	Yes	No	0
54408475	Pretzels, soft, from school lunch	Yes	No	0
54408480	Pretzels, soft, multigrain	Yes	No	0
54408485	Pretzels, soft, gluten free	Yes	No	0
54408486	Pretzels, soft, gluten free, cinnamon sugar coated	Yes	No	0
54408487	Pretzels, soft, gluten free, coated or flavored	Yes	No	0
54420210	Multigrain chips (Sun Chips)	Yes	No	0
54420220	Snack mix, plain (Chex Mix)	Yes	No	0
54440010	Bagel chips	Yes	No	0
54440020	Cracker chips	Yes	No	0
55100005	Pancakes, NFS	Yes	No	0
55100010	Pancakes, plain, from frozen	Yes	No	0
55100015	Pancakes, plain, reduced fat, from fozen	Yes	No	0
55100020	Pancakes, with fruit, from frozen	Yes	No	0
55100025	Pancakes, with chocolate, from frozen	Yes	No	0
55100030	Pancakes, whole grain, from frozen	Yes	No	0
55100035	Pancakes, whole grain, reduced fat, from frozen	Yes	No	0
55100040	Pancakes, gluten free, from frozen	Yes	No	0
55100050	Pancakes, plain, from fast food / restaurant	Yes	No	0
55100055	Pancakes, with fruit, from fast food / restaurant	Yes	No	0
55100060	Pancakes, with chocolate, from fast food / restaurant	Yes	No	0
55100065	Pancakes, whole grain, from fast food / restaurant	Yes	No	0
55100070	Pancakes, whole grain and nuts, from fast food / restaurant	Yes	No	0
55100080	Pancakes, from school, NFS	Yes	No	0
55101000	Pancakes, plain	Yes	No	0
55101015	Pancakes, plain, reduced fat	Yes	No	0
55103000	Pancakes, with fruit	Yes	No	0
55103020	Pancakes, pumpkin	Yes	No	0
55103100	Pancakes, with chocolate	Yes	No	0
55105000	Pancakes, buckwheat	Yes	No	0
55105100	Pancakes, cornmeal	Yes	No	0
55105200	Pancakes, whole grain	Yes	No	0
55105205	Pancakes, whole grain, reduced fat	Yes	No	0
55106000	Pancakes, gluten free	Yes	No	0
55200010	Waffle, NFS	Yes	No	0
55200020	Waffle, plain, from frozen	Yes	No	0
55200030	Waffle, plain, reduced fat, from frozen	Yes	No	0
55200040	Waffle, fruit, from frozen	Yes	No	0
55200050	Waffle, chocolate, from frozen	Yes	No	0
55200060	Waffle, whole grain, from frozen	Yes	No	0
55200070	Waffle, whole grain, reduced fat, from frozen	Yes	No	0
55200080	Waffle, whole grain, fruit, from frozen	Yes	No	0
55200090	Waffle, gluten free, from frozen	Yes	No	0
55200100	Waffle, plain, from fast food / restaurant	Yes	No	0
55200110	Waffle, chocolate, from fast food / restaurant	Yes	No	0
55200120	Waffle, fruit, from fast food / restaurant	Yes	No	0
55200130	Waffle, whole grain, from fast food / restaurant	Yes	No	0
55200200	Waffle, from school, NFS	Yes	No	0
55201000	Waffle, plain	Yes	No	0
55203000	Waffle, fruit	Yes	No	0
55203600	Waffle, chocolate	Yes	No	0
55203700	Waffle, cinnamon	Yes	No	0
55204000	Waffle, cornmeal	Yes	No	0
55205000	Waffle, whole grain	Yes	No	0
55208000	Waffle, gluten free	Yes	No	0
55211050	Waffle, plain, reduced fat	Yes	No	0
55212000	Waffle, whole grain, reduced fat	Yes	No	0
55300010	French toast, NFS	Yes	No	0
55300020	French toast, plain, from frozen	Yes	No	0
55300030	French toast, whole grain, from frozen	Yes	No	0
55300040	French toast, gluten free, from frozen	Yes	No	0
55300050	French toast, plain, from fast food / restaurant	Yes	No	0
55300055	French toast, whole grain, from fast food / restaurant	Yes	No	0
55300060	French toast, from school, NFS	Yes	No	0
55301000	French toast, plain	Yes	No	0
55301010	French toast, plain, reduced fat	Yes	No	0
55301015	French toast, whole grain	Yes	No	0
55301020	French toast, whole grain, reduced fat	Yes	No	0
55301025	French toast, gluten free	Yes	No	0
55301030	French toast sticks, NFS	Yes	No	0
55301031	French toast sticks, plain, from frozen	Yes	No	0
55301040	French toast sticks, plain, from fast food / restaurant	Yes	No	0
55301048	French toast sticks, from school, NFS	Yes	No	0
55301050	French toast sticks, plain	Yes	No	0
55301055	French toast sticks, whole grain	Yes	No	0
55310100	Fried bread, Puerto Rican style	Yes	No	0
55400010	Crepe, NFS	Yes	No	0
55401000	Crepe, plain	Yes	No	0
55501000	Chinese pancake	Yes	No	0
55610300	Dumpling, plain	Yes	No	0
55701000	Cake made with glutinous rice	Yes	No	0
55702000	Cake or pancake made with rice flour and/or dried beans	Yes	No	0
55702100	Dosa (Indian), plain	Yes	No	0
55703000	Cake made with glutinous rice and dried beans	Yes	No	0
55801000	Funnel cake with sugar	Yes	No	0
